merchant_id,vintage_days,mcc,lob,business_type,state,city_tier,kyb_score,gst_registered,pan_verified,monthly_txn_volume_inr,monthly_txn_count,avg_ticket_size_inr,txn_velocity,dispute_rate,chargeback_count_90d,refund_rate,settlement_delay_days,rbi_flags_count,aml_alerts_30d,days_since_last_txn,active_devices,p2p_ratio,risk_label,churn_label
MID01003606,52,5651,Apparel,Pvt Ltd,West Bengal,1,0.8534,1,1,25668.73,57,444.32,1.9,0.04799,4,0.03316,2.94,0,0,2,2,0.0822,0,1
MID01003607,1173,7011,Travel & Hospitality,Proprietorship,Haryana,1,0.7274,1,0,47980.9,239,200.61,7.967,0.02126,9,0.01679,0.78,0,0,5,5,0.0912,0,1
MID01003608,593,5411,Grocery & Kirana,Proprietorship,Uttar Pradesh,2,0.7744,1,1,112627.4,179,627.98,5.967,0.02093,4,0.01697,1.01,0,0,4,2,0.1401,0,1
MID01003609,260,5732,Electronics Retail,Proprietorship,Kerala,1,0.9592,1,1,80864.93,34,2370.85,1.133,0.01074,0,0.01754,2.65,0,0,3,2,0.1523,0,0
MID01003610,515,5411,Grocery & Kirana,Pvt Ltd,Punjab,3,0.7471,1,1,15501.27,12,1242.13,0.4,0.00692,0,0.01576,1.64,0,0,3,1,0.1337,0,0
MID01003611,125,5912,Pharmacy,Partnership,Madhya Pradesh,2,0.8165,1,1,263123.28,1694,155.26,56.467,0.00468,17,0.01146,1.27,0,0,1,1,0.1892,0,0
MID01003612,151,5967,Adult Content (Restricted),Proprietorship,Odisha,3,0.1529,0,0,5635.43,18,308.2,0.6,0.04472,3,0.05071,1.28,1,1,1,1,0.1533,2,1
MID01003613,170,6300,Insurance,LLP,Karnataka,1,0.9022,0,1,8681.84,67,128.56,2.233,0.05004,4,0.03414,1.76,0,0,2,3,0.323,1,1
MID01003614,42,5967,Adult Content (Restricted),Proprietorship,Haryana,3,0.0771,0,1,6070.54,12,480.85,0.4,0.04395,2,0.04188,0.0,1,0,2,3,0.0211,2,1
MID01003615,640,6300,Insurance,Proprietorship,Punjab,2,0.6988,1,1,89035.74,175,506.59,5.833,0.01258,4,0.03208,1.65,0,0,9,3,0.106,0,0
MID01003616,890,4121,Mobility & Ride-hailing,Proprietorship,Haryana,2,0.2275,0,0,85840.43,181,471.81,6.033,0.02236,6,0.01559,0.98,0,0,9,1,0.1517,0,1
MID01003617,134,6300,Insurance,Pvt Ltd,Maharashtra,3,0.8946,1,1,10215.82,65,156.89,2.167,0.00487,1,0.00328,0.53,0,0,0,2,0.1747,0,0
MID01003618,383,4814,Telecom & Recharge,Pvt Ltd,West Bengal,2,0.9259,1,1,20925.22,93,224.85,3.1,0.01563,2,0.0295,1.59,0,0,6,4,0.1057,0,0
MID01003619,207,5732,Electronics Retail,Proprietorship,Bihar,1,0.8921,1,1,51847.05,54,953.57,1.8,0.00553,1,0.01139,0.25,0,1,3,1,0.1244,1,1
MID01003620,375,5814,QSR & Food Delivery,Pvt Ltd,Odisha,2,0.765,1,1,11265.41,19,576.62,0.633,0.00138,0,0.05932,1.22,1,0,0,2,0.1213,1,1
MID01003621,144,5651,Apparel,Partnership,Delhi,3,0.9751,1,1,83936.31,454,184.7,15.133,0.01783,12,0.0467,0.67,0,0,1,2,0.1511,0,1
MID01003622,111,5814,QSR & Food Delivery,Pvt Ltd,West Bengal,3,0.7816,1,1,218310.33,1718,127.03,57.267,0.05222,179,0.03794,3.86,0,0,2,1,0.4043,2,1
MID01003623,774,5651,Apparel,Pvt Ltd,Madhya Pradesh,2,0.6569,1,1,41147.08,108,377.86,3.6,0.00572,2,0.0277,0.96,0,0,3,2,0.0378,0,1
MID01003624,253,5812,Food & Restaurants,Pvt Ltd,Odisha,2,1.0,1,1,66014.13,182,361.3,6.067,0.0203,9,0.0358,2.01,0,0,1,1,0.2169,0,1
MID01003625,2042,5499,FMCG Retail,Proprietorship,Telangana,1,0.8646,1,0,92614.87,730,126.77,24.333,0.00414,6,0.00512,0.86,0,0,0,1,0.1736,0,0
MID01003626,283,5812,Food & Restaurants,Proprietorship,Madhya Pradesh,1,0.685,0,1,326083.88,1066,305.69,35.533,0.01238,23,0.0601,0.43,0,0,3,3,0.2251,2,0
MID01003627,107,5814,QSR & Food Delivery,LLP,Madhya Pradesh,2,0.7657,1,1,453684.33,1739,260.83,57.967,0.00988,25,0.01614,1.23,0,0,2,2,0.2607,0,1
MID01003628,14,5651,Apparel,Partnership,Tamil Nadu,1,0.6739,1,1,23387.46,98,237.79,3.267,0.00557,1,0.03415,2.02,0,0,0,2,0.0511,1,1
MID01003629,508,5812,Food & Restaurants,Proprietorship,Maharashtra,1,0.7019,1,1,64065.66,233,274.47,7.767,0.01268,2,0.01793,0.37,0,0,14,1,0.1835,0,1
MID01003630,559,5734,SaaS & Digital Goods,LLP,Maharashtra,2,0.9587,1,1,148663.73,287,516.4,9.567,0.01671,9,0.04956,0.34,0,0,3,3,0.232,0,0
MID01003631,889,5732,Electronics Retail,Pvt Ltd,Tamil Nadu,2,0.6963,0,1,83384.98,190,437.29,6.333,0.02309,6,0.03075,0.52,0,0,5,1,0.2081,0,1
MID01003632,140,5912,Pharmacy,Partnership,Haryana,2,0.7429,1,0,11614.87,9,1248.5,0.3,0.02525,0,0.02642,2.54,0,0,4,4,0.1178,0,0
MID01003633,238,5411,Grocery & Kirana,Pvt Ltd,Gujarat,1,0.9487,1,1,5087.76,10,482.04,0.333,0.03013,2,0.04315,0.64,0,0,8,2,0.0764,0,0
MID01003634,12,7995,Gambling (Prohibited),Proprietorship,Punjab,1,0.1552,1,1,16971.53,20,832.41,0.667,0.0441,1,0.02651,2.15,0,1,17,2,0.0748,2,1
MID01003635,74,4121,Mobility & Ride-hailing,Pvt Ltd,Karnataka,2,0.7213,0,1,52751.79,430,122.59,14.333,0.01029,8,0.07268,1.04,0,0,5,3,0.1616,1,0
MID01003636,207,5732,Electronics Retail,LLP,Kerala,3,0.5025,0,1,18950.48,40,462.49,1.333,0.00271,0,0.01378,0.76,0,0,4,1,0.3231,0,1
MID01003637,1029,5812,Food & Restaurants,Proprietorship,Haryana,1,0.9149,1,1,17856.31,61,288.54,2.033,0.00406,0,0.01695,1.77,0,0,2,1,0.1075,0,1
MID01003638,342,6300,Insurance,Proprietorship,Bihar,3,0.7097,1,1,16280.03,21,773.95,0.7,0.00794,0,0.00689,1.15,0,0,5,1,0.0675,0,1
MID01003639,70,5734,SaaS & Digital Goods,Pvt Ltd,Telangana,2,0.5836,1,1,369292.57,728,507.09,24.267,0.01687,26,0.01465,2.08,0,0,3,2,0.3163,0,1
MID01003640,57,5912,Pharmacy,Proprietorship,Rajasthan,3,0.7445,0,1,5969.37,3,1665.02,0.1,0.00246,0,0.0062,0.62,0,0,7,2,0.0547,0,1
MID01003641,1429,5812,Food & Restaurants,Proprietorship,West Bengal,2,0.6163,1,1,38802.24,222,174.4,7.4,0.02086,6,0.0198,1.39,0,0,1,3,0.2729,0,1
MID01003642,247,5411,Grocery & Kirana,Proprietorship,Gujarat,1,0.5459,1,1,27506.3,129,212.69,4.3,0.0089,3,0.00824,0.3,0,0,0,2,0.0455,0,0
MID01003643,141,5411,Grocery & Kirana,Proprietorship,Kerala,2,0.4093,1,1,483950.62,882,548.45,29.4,0.02819,39,0.03266,0.0,0,0,19,1,0.1625,1,1
MID01003644,205,6300,Insurance,Proprietorship,Rajasthan,2,0.658,0,1,5979.31,16,358.96,0.533,0.00514,0,0.02737,0.75,0,0,0,1,0.2905,2,1
MID01003645,61,5967,Adult Content (Restricted),Pvt Ltd,Madhya Pradesh,1,0.7018,1,1,15517.23,89,172.57,2.967,0.05109,9,0.03563,3.01,1,0,4,2,0.2392,2,0
MID01003646,1122,6051,Crypto / Quasi-cash,Partnership,Maharashtra,1,0.5068,1,1,77843.96,137,564.5,4.567,0.02397,6,0.01519,0.89,0,0,7,2,0.2177,0,1
MID01003647,182,7011,Travel & Hospitality,Pvt Ltd,Delhi,2,0.8591,1,1,49493.84,191,258.34,6.367,0.02381,9,0.0221,0.14,0,0,1,2,0.3873,1,0
MID01003648,1061,5812,Food & Restaurants,Proprietorship,Rajasthan,2,0.7216,0,1,237285.96,392,605.16,13.067,0.01693,10,0.01979,0.95,0,0,4,1,0.551,0,0
MID01003649,284,5734,SaaS & Digital Goods,Proprietorship,Rajasthan,3,0.8095,1,1,125949.47,1441,87.37,48.033,0.05972,159,0.06892,2.93,0,0,6,2,0.4198,2,1
MID01003650,1129,5814,QSR & Food Delivery,Proprietorship,Odisha,1,0.5624,0,1,28737.15,92,309.81,3.067,0.00545,3,0.0033,2.41,0,0,3,2,0.0572,1,1
MID01003651,28,5814,QSR & Food Delivery,Pvt Ltd,Punjab,1,0.5235,1,1,59261.33,127,464.62,4.233,0.02285,3,0.01874,1.6,0,0,1,1,0.0725,0,1
MID01003652,634,4814,Telecom & Recharge,LLP,Maharashtra,3,0.8245,1,1,31093.73,66,469.83,2.2,0.00227,1,0.01032,0.0,0,0,7,1,0.2599,0,1
MID01003653,555,5411,Grocery & Kirana,Proprietorship,West Bengal,1,0.6688,0,0,34525.07,45,756.82,1.5,0.00301,0,0.00507,0.66,0,0,8,1,0.247,1,1
MID01003654,504,7299,Personal Services,Public Ltd,Madhya Pradesh,1,0.8691,0,0,230330.67,711,323.75,23.7,0.00449,3,0.01161,1.66,1,0,1,3,0.0609,2,0
MID01003655,382,6051,Crypto / Quasi-cash,Proprietorship,Odisha,3,0.583,0,1,49274.05,81,603.58,2.7,0.09489,10,0.14534,2.79,2,0,0,1,0.3019,2,1
MID01003656,214,7011,Travel & Hospitality,Proprietorship,Madhya Pradesh,3,0.4491,0,1,253353.54,668,378.98,22.267,0.06141,78,0.07424,2.57,1,0,0,1,0.2269,2,1
MID01003657,1836,7011,Travel & Hospitality,Pvt Ltd,West Bengal,2,0.7572,1,1,114159.07,146,780.52,4.867,0.04084,5,0.03962,0.28,2,1,1,1,0.0371,2,1
MID01003658,7,5912,Pharmacy,Proprietorship,Karnataka,1,0.3633,1,1,120313.88,1190,101.09,39.667,0.02483,48,0.03018,1.24,1,0,11,3,0.2357,2,1
MID01003659,271,5411,Grocery & Kirana,LLP,Delhi,2,0.6638,0,1,1253.03,32,38.71,1.067,0.00938,1,0.08716,2.63,0,0,7,5,0.0816,1,1
MID01003660,274,7011,Travel & Hospitality,Proprietorship,Madhya Pradesh,3,0.5967,0,0,37473.51,30,1246.75,1.0,0.1033,5,0.12002,2.46,0,1,4,1,0.1861,1,1
MID01003661,404,5499,FMCG Retail,Pvt Ltd,Gujarat,3,0.7102,1,1,62887.89,260,241.85,8.667,0.00097,0,0.00616,2.13,1,0,2,4,0.069,1,1
MID01003662,16,8211,Education,Proprietorship,Haryana,1,0.8486,1,1,74627.54,856,87.09,28.533,0.03263,61,0.03732,1.54,0,0,7,3,0.3658,1,1
MID01003663,370,5411,Grocery & Kirana,Proprietorship,Maharashtra,3,0.5734,1,1,263516.62,754,349.08,25.133,0.00968,15,0.0196,0.74,0,0,9,1,0.0888,1,1
MID01003664,228,5814,QSR & Food Delivery,Proprietorship,West Bengal,2,0.5723,1,1,92922.65,367,252.97,12.233,0.00627,0,0.03639,1.59,0,0,3,1,0.288,0,0
MID01003665,55,5912,Pharmacy,LLP,Bihar,1,0.6988,1,1,8849.38,15,562.37,0.5,0.05396,1,0.0384,1.97,0,0,5,1,0.2939,0,1
MID01003666,273,4814,Telecom & Recharge,Partnership,Delhi,1,0.67,1,1,111239.9,177,628.3,5.9,0.00181,0,0.01841,1.73,0,0,4,2,0.0963,0,0
MID01003667,89,7011,Travel & Hospitality,Partnership,Maharashtra,1,0.8178,1,1,136097.14,491,277.08,16.367,0.01911,11,0.01371,1.05,0,0,1,1,0.1271,0,1
MID01003668,47,5734,SaaS & Digital Goods,Proprietorship,Telangana,3,0.6139,0,1,11534.05,12,930.83,0.4,0.02542,0,0.01893,1.14,0,0,6,4,0.3206,0,0
MID01003669,310,5814,QSR & Food Delivery,Proprietorship,Maharashtra,1,0.7989,1,1,33138.44,244,135.66,8.133,0.00319,2,0.0287,1.23,0,0,0,3,0.0765,0,1
MID01003670,440,5651,Apparel,Proprietorship,Kerala,2,0.9239,1,1,130906.64,2691,48.64,89.7,0.00152,7,0.00763,1.94,0,0,1,1,0.2822,0,1
MID01003671,457,5411,Grocery & Kirana,Pvt Ltd,Tamil Nadu,1,0.8071,1,1,61176.71,132,460.75,4.4,0.01871,9,0.04359,0.54,0,0,2,4,0.176,1,0
MID01003672,476,5814,QSR & Food Delivery,Proprietorship,Delhi,2,0.8237,1,1,198478.16,620,319.85,20.667,0.00926,8,0.02306,0.0,0,0,5,1,0.1146,0,1
MID01003673,39,5912,Pharmacy,Proprietorship,Rajasthan,2,0.8016,0,1,40952.48,558,73.33,18.6,0.00567,4,0.00834,0.0,0,0,1,4,0.0168,0,1
MID01003674,69,5499,FMCG Retail,Partnership,Telangana,3,0.9927,0,1,1579.1,2,698.12,0.067,0.00088,0,0.00665,0.9,0,0,2,1,0.3171,0,0
MID01003675,1945,5651,Apparel,Partnership,Kerala,2,0.549,1,0,67977.94,777,87.49,25.9,0.00226,2,0.02418,2.99,0,0,0,1,0.2312,0,1
MID01003676,94,5912,Pharmacy,Proprietorship,Odisha,2,0.643,1,1,21617.94,59,364.59,1.967,0.00289,1,0.01273,0.89,0,0,6,1,0.215,0,0
MID01003677,498,4121,Mobility & Ride-hailing,Proprietorship,Odisha,2,0.6786,1,1,107955.82,134,804.52,4.467,0.01568,5,0.01216,2.36,0,0,5,2,0.3064,0,0
MID01003678,136,7299,Personal Services,Proprietorship,Punjab,2,0.632,1,1,66717.41,131,508.33,4.367,0.00573,0,0.01535,0.62,0,0,7,4,0.3461,0,0
MID01003679,292,5812,Food & Restaurants,Pvt Ltd,Bihar,3,0.7918,1,1,10052.35,20,483.19,0.667,0.024,0,0.0296,1.81,0,0,0,2,0.1641,0,0
MID01003680,143,5912,Pharmacy,Proprietorship,Haryana,2,0.7358,1,1,50244.96,190,263.28,6.333,0.00918,5,0.00646,0.7,0,0,5,2,0.2999,0,1
MID01003681,19,4900,Utilities,Partnership,Karnataka,3,0.4191,1,1,47167.13,100,469.49,3.333,0.0222,5,0.03608,0.1,0,0,4,2,0.0961,1,1
MID01003682,310,7011,Travel & Hospitality,Proprietorship,Bihar,1,0.8618,1,1,101667.74,159,637.59,5.3,0.07402,26,0.06979,3.22,1,1,3,1,0.0823,2,0
MID01003683,11,7299,Personal Services,Pvt Ltd,Rajasthan,2,0.7456,1,1,103711.08,459,225.85,15.3,0.00661,3,0.01002,1.37,0,0,11,4,0.1978,0,1
MID01003684,94,5812,Food & Restaurants,LLP,Maharashtra,3,0.5248,1,1,7491.52,51,145.8,1.7,0.02282,0,0.02111,1.38,1,0,2,2,0.2407,2,0
MID01003685,353,5499,FMCG Retail,Proprietorship,Kerala,3,0.918,1,1,28947.97,35,820.14,1.167,0.01165,0,0.01365,2.07,1,0,1,2,0.3408,1,1
MID01003686,80,8211,Education,Proprietorship,Delhi,2,0.4617,1,0,1959.32,1,2135.67,0.033,0.04184,0,0.03807,1.64,0,0,4,2,0.4351,1,1
MID01003687,414,5912,Pharmacy,Proprietorship,Rajasthan,2,0.6803,1,1,217469.96,140,1548.82,4.667,0.00103,0,0.04561,2.24,0,0,3,1,0.4342,0,0
MID01003688,3738,5732,Electronics Retail,Pvt Ltd,Kerala,3,0.8669,1,1,65656.21,1730,37.95,57.667,0.02193,51,0.01397,2.23,0,0,0,2,0.1849,1,0
MID01003689,1043,5967,Adult Content (Restricted),Proprietorship,Maharashtra,1,0.6732,1,1,64220.99,51,1244.2,1.7,0.05212,3,0.03692,3.17,1,0,4,3,0.2596,2,0
MID01003690,554,5411,Grocery & Kirana,Partnership,Uttar Pradesh,3,0.7299,0,1,33767.94,148,227.95,4.933,0.0279,9,0.02026,0.0,0,0,1,1,0.1253,1,1
MID01003691,248,4900,Utilities,Proprietorship,Maharashtra,1,0.5296,1,1,105831.48,51,2039.78,1.7,0.05101,3,0.04403,2.84,0,0,1,7,0.0732,0,0
MID01003692,38,7995,Gambling (Prohibited),Proprietorship,Karnataka,1,0.5473,1,1,165469.03,1044,158.43,34.8,0.07058,143,0.04876,3.59,0,0,1,1,0.3269,2,1
MID01003693,72,5812,Food & Restaurants,Partnership,Delhi,2,0.8106,1,1,24741.0,169,146.14,5.633,0.04024,12,0.04803,1.3,0,0,3,4,0.0623,1,1
MID01003694,975,4900,Utilities,Partnership,Haryana,1,0.7333,0,1,124824.52,323,385.66,10.767,0.01301,8,0.01118,2.59,0,0,0,3,0.0901,1,0
MID01003695,122,5651,Apparel,Pvt Ltd,Uttar Pradesh,1,0.9164,1,1,84267.91,299,281.03,9.967,0.02728,13,0.02364,2.26,0,0,6,5,0.025,0,0
MID01003696,134,7995,Gambling (Prohibited),Pvt Ltd,Maharashtra,1,0.4183,1,1,2926.97,9,293.88,0.3,0.06656,0,0.09429,3.71,0,0,2,1,0.2615,1,1
MID01003697,229,8211,Education,Partnership,Haryana,3,0.5214,0,1,13503.65,14,942.75,0.467,0.03072,0,0.06461,1.41,1,0,7,3,0.2148,2,1
MID01003698,93,8011,Healthcare,Proprietorship,Rajasthan,2,0.6352,1,1,66061.59,53,1227.74,1.767,0.00314,0,0.01997,0.96,0,0,3,3,0.1273,0,1
MID01003699,79,5411,Grocery & Kirana,LLP,Tamil Nadu,3,0.8294,1,1,141780.67,821,172.52,27.367,0.03282,49,0.03087,1.8,0,0,3,1,0.1195,2,1
MID01003700,257,6300,Insurance,Pvt Ltd,Rajasthan,1,0.8961,1,1,333851.57,189,1765.67,6.3,0.00723,3,0.0299,1.17,0,0,15,3,0.3168,2,1
MID01003701,110,8398,NGO & Donations,Pvt Ltd,Delhi,1,0.6833,1,1,10056.95,75,133.28,2.5,0.0051,1,0.04427,0.31,0,0,6,2,0.3601,0,1
MID01003702,128,4121,Mobility & Ride-hailing,Public Ltd,Kerala,1,0.693,1,1,185631.41,792,234.17,26.4,0.00554,6,0.01598,2.13,0,0,3,1,0.0804,0,0
MID01003703,123,4121,Mobility & Ride-hailing,Proprietorship,Bihar,1,0.854,1,1,192711.73,48,3944.57,1.6,0.03449,5,0.03183,0.0,0,0,2,1,0.1576,0,0
MID01003704,455,5411,Grocery & Kirana,Partnership,Telangana,1,0.7091,1,1,108352.15,192,562.69,6.4,0.00451,2,0.00299,0.64,0,0,1,1,0.1348,0,0
MID01003705,214,7995,Gambling (Prohibited),Partnership,Haryana,1,0.6142,0,1,3997.41,17,223.33,0.567,0.03005,1,0.02464,0.87,0,0,1,2,0.2489,1,0
MID01003706,226,5411,Grocery & Kirana,Proprietorship,Maharashtra,2,0.6265,0,1,21601.71,42,511.6,1.4,0.02917,0,0.04371,0.44,0,0,0,3,0.1734,0,0
MID01003707,491,5814,QSR & Food Delivery,Partnership,Uttar Pradesh,2,0.6427,1,0,57625.33,75,761.29,2.5,0.00594,0,0.02083,0.46,0,0,0,1,0.1582,0,0
MID01003708,234,8398,NGO & Donations,Proprietorship,Odisha,1,0.8017,0,1,41284.63,75,546.55,2.5,0.02267,3,0.01901,1.34,0,0,3,1,0.1737,1,0
MID01003709,204,5734,SaaS & Digital Goods,Proprietorship,Karnataka,2,0.6524,1,1,2544.39,1,1277.15,0.033,0.00648,0,0.0074,0.81,0,0,2,4,0.1036,0,0
MID01003710,432,6051,Crypto / Quasi-cash,Proprietorship,Odisha,1,0.7578,1,1,44676.54,241,185.18,8.033,0.03897,11,0.02422,1.59,0,2,4,2,0.4924,2,0
MID01003711,527,5651,Apparel,Pvt Ltd,Karnataka,2,0.6627,1,1,15129.58,67,223.98,2.233,0.00745,1,0.00529,1.27,0,0,4,1,0.1353,0,1
MID01003712,233,5812,Food & Restaurants,Partnership,West Bengal,2,0.7171,1,1,94114.8,519,181.06,17.3,0.05177,56,0.0413,3.25,0,0,10,1,0.2795,2,0
MID01003713,293,5651,Apparel,Proprietorship,Tamil Nadu,3,0.8432,1,1,66118.21,346,191.02,11.533,0.04,29,0.04762,1.69,0,0,1,1,0.0779,1,0
MID01003714,123,5411,Grocery & Kirana,Proprietorship,Maharashtra,3,0.6835,1,1,60225.59,143,419.13,4.767,0.00148,0,0.02635,0.43,0,0,6,2,0.1354,0,1
MID01003715,114,8011,Healthcare,Partnership,Gujarat,1,0.9497,1,1,30746.65,198,154.88,6.6,0.02714,10,0.05861,0.0,0,0,10,2,0.2702,1,1
MID01003716,583,5499,FMCG Retail,Proprietorship,Rajasthan,2,0.7627,0,1,53093.04,101,524.05,3.367,0.00762,2,0.01046,1.78,1,0,8,3,0.0857,0,0
MID01003717,421,5912,Pharmacy,Proprietorship,Punjab,3,0.7816,1,1,33961.1,47,713.0,1.567,0.04782,6,0.03187,1.05,0,0,2,2,0.3501,0,1
MID01003718,426,5411,Grocery & Kirana,Proprietorship,Telangana,3,0.626,1,1,124489.87,927,134.24,30.9,0.01304,24,0.0267,1.59,0,0,0,2,0.2625,0,1
MID01003719,358,5912,Pharmacy,Pvt Ltd,West Bengal,2,0.8416,0,1,23591.35,103,228.83,3.433,0.00533,2,0.01335,0.0,1,0,6,4,0.1494,2,0
MID01003720,283,8011,Healthcare,Proprietorship,Tamil Nadu,2,0.9483,1,1,16892.91,66,254.83,2.2,0.0196,2,0.06343,0.72,0,0,4,4,0.5306,0,0
MID01003721,542,4900,Utilities,Partnership,Punjab,2,0.6657,1,1,178007.35,537,331.17,17.9,0.00672,6,0.0079,1.05,0,0,1,1,0.1308,0,0
MID01003722,688,5411,Grocery & Kirana,Pvt Ltd,Tamil Nadu,3,0.8446,0,1,120834.5,347,347.87,11.567,0.03571,32,0.03428,1.31,0,0,1,1,0.0677,1,1
MID01003723,20,5812,Food & Restaurants,Proprietorship,Madhya Pradesh,1,0.7277,0,1,73708.91,80,911.24,2.667,0.00691,0,0.05591,2.02,0,0,3,2,0.5056,1,1
MID01003724,244,5912,Pharmacy,Pvt Ltd,Tamil Nadu,1,0.7833,1,1,440443.91,452,974.32,15.067,0.00434,3,0.05939,0.69,1,0,5,2,0.1039,2,1
MID01003725,1082,5411,Grocery & Kirana,Proprietorship,Kerala,3,0.8336,0,1,685206.07,3515,194.89,117.167,0.01347,80,0.02124,0.0,0,0,1,1,0.1055,1,0
MID01003726,339,5734,SaaS & Digital Goods,Proprietorship,Telangana,2,0.9346,0,1,231368.36,307,751.83,10.233,0.01963,16,0.0153,0.44,0,0,2,3,0.1809,1,1
MID01003727,508,4814,Telecom & Recharge,Proprietorship,Bihar,1,0.8515,1,1,24484.29,17,1390.52,0.567,0.01188,0,0.01065,0.92,0,0,7,1,0.1403,0,1
MID01003728,358,5411,Grocery & Kirana,Partnership,Telangana,1,0.9007,1,1,178507.78,148,1198.21,4.933,0.00476,2,0.01692,1.52,0,0,2,4,0.261,0,1
MID01003729,346,7011,Travel & Hospitality,LLP,Bihar,2,0.7993,1,1,54121.24,111,485.11,3.7,0.02629,4,0.019,1.48,2,0,7,2,0.1898,2,0
MID01003730,129,5912,Pharmacy,Partnership,Madhya Pradesh,2,0.838,1,1,19006.73,49,384.17,1.633,0.00416,0,0.05193,0.26,0,0,9,4,0.1539,1,0
MID01003731,545,5812,Food & Restaurants,Partnership,West Bengal,2,0.7491,1,1,19480.54,170,114.06,5.667,0.00344,0,0.00266,2.0,0,0,2,2,0.0563,0,1
MID01003732,4000,5499,FMCG Retail,Proprietorship,West Bengal,1,0.9676,1,1,137326.97,493,278.16,16.433,0.02361,22,0.01757,0.0,0,0,3,1,0.2211,0,0
MID01003733,185,5411,Grocery & Kirana,LLP,Gujarat,1,0.5253,1,1,155715.17,1480,105.15,49.333,0.00805,18,0.00818,3.19,0,0,11,2,0.1729,0,1
MID01003734,27,5732,Electronics Retail,Proprietorship,Uttar Pradesh,2,0.799,1,1,193201.71,171,1125.64,5.7,0.00156,0,0.01369,1.02,0,0,7,1,0.1555,0,1
MID01003735,173,7995,Gambling (Prohibited),Proprietorship,Uttar Pradesh,1,0.5915,1,1,127867.52,401,318.18,13.367,0.01867,14,0.06158,0.25,0,0,4,2,0.1799,1,0
MID01003736,165,8398,NGO & Donations,Public Ltd,Tamil Nadu,2,0.5103,1,1,86722.7,232,373.24,7.733,0.00276,0,0.02566,0.83,0,0,4,4,0.2053,0,1
MID01003737,1267,5814,QSR & Food Delivery,Proprietorship,Telangana,2,0.8448,1,1,45967.72,198,231.43,6.6,0.04951,21,0.03179,0.4,0,0,0,2,0.2236,0,1
MID01003738,137,4121,Mobility & Ride-hailing,Proprietorship,Odisha,1,0.8126,1,1,67835.54,598,113.38,19.933,0.00062,1,0.04405,0.45,0,0,9,2,0.0205,0,1
MID01003739,168,5812,Food & Restaurants,Proprietorship,Bihar,2,0.8214,1,1,5907.95,7,766.08,0.233,0.00306,0,0.00283,1.78,0,0,3,1,0.1149,0,0
MID01003740,55,5499,FMCG Retail,Proprietorship,Maharashtra,1,0.7693,1,0,93257.22,147,633.85,4.9,0.00946,2,0.00893,2.03,0,0,11,2,0.2311,0,1
MID01003741,126,5814,QSR & Food Delivery,Pvt Ltd,Punjab,2,0.907,1,1,68938.04,73,934.7,2.433,0.00554,1,0.0162,0.9,0,0,2,2,0.3875,0,1
MID01003742,48,5499,FMCG Retail,Proprietorship,Delhi,2,0.8705,1,1,412333.73,4947,83.35,164.9,0.00479,49,0.05222,1.04,0,0,1,2,0.117,0,0
MID01003743,508,5812,Food & Restaurants,LLP,Kerala,2,0.7745,0,1,47845.07,36,1322.0,1.2,0.01074,0,0.02354,0.21,0,0,1,1,0.1527,0,0
MID01003744,4000,5734,SaaS & Digital Goods,Proprietorship,Kerala,3,0.9937,1,1,276155.28,766,360.3,25.533,0.02108,23,0.0302,2.04,0,0,1,2,0.1053,0,1
MID01003745,187,8211,Education,Partnership,Odisha,1,0.4449,0,1,29116.22,35,812.09,1.167,0.01651,2,0.01162,0.77,0,0,3,2,0.1913,0,1
MID01003746,51,5814,QSR & Food Delivery,Partnership,Punjab,3,0.6299,1,0,243968.18,6482,37.64,216.067,0.00795,88,0.00583,1.97,0,0,2,3,0.074,1,1
MID01003747,665,7011,Travel & Hospitality,Partnership,Madhya Pradesh,1,0.5239,1,1,448144.35,767,583.58,25.567,0.09055,131,0.06127,3.35,0,0,2,1,0.1903,0,1
MID01003748,8,5411,Grocery & Kirana,Proprietorship,Madhya Pradesh,3,0.7705,1,1,100589.3,266,377.6,8.867,0.00664,3,0.02908,0.78,0,0,1,1,0.0668,0,0
MID01003749,991,6300,Insurance,Partnership,Kerala,1,0.785,1,1,79520.03,240,330.76,8.0,0.03798,17,0.03418,0.31,0,0,2,1,0.3144,0,0
MID01003750,203,5814,QSR & Food Delivery,Partnership,Uttar Pradesh,2,0.7908,0,1,31922.36,86,369.28,2.867,0.0111,1,0.00915,2.56,0,0,4,2,0.2181,1,1
MID01003751,143,5812,Food & Restaurants,Pvt Ltd,Gujarat,1,0.6831,0,1,31829.45,134,235.92,4.467,0.02364,2,0.01743,1.6,0,0,2,1,0.1971,0,1
MID01003752,8,4814,Telecom & Recharge,Proprietorship,Gujarat,1,0.4268,1,1,10750.76,94,113.18,3.133,0.00249,1,0.01309,1.16,0,0,3,1,0.2311,1,1
MID01003753,576,5651,Apparel,Proprietorship,Gujarat,1,0.803,1,1,121670.55,941,129.29,31.367,0.01315,26,0.01741,2.04,0,0,5,3,0.2862,0,1
MID01003754,215,5499,FMCG Retail,Partnership,Telangana,1,0.705,1,1,40019.93,96,413.29,3.2,0.00201,1,0.00714,1.35,0,0,2,2,0.1466,0,1
MID01003755,164,5651,Apparel,Proprietorship,Telangana,1,0.6244,1,0,86752.61,66,1313.26,2.2,0.04263,3,0.03784,0.88,0,0,0,4,0.1906,1,1
